Geneid,ENCSR181WYS_1,ENCSR181WYS_2,ENCSR016WFQ_1,ENCSR016WFQ_2
ENSG00000176752,6,3,0,0
ENSG00000176748,8,0,0,0
ENSG00000176742,2,0,6,0
ENSG00000224091,0,4,8,0
ENSG00000285498,0,2,19,5
ENSG00000221031,0,0,2,0
ENSG00000244734,2,9,16,10
ENSG00000223609,414,431,356,269
ENSG00000229988,358,421,284,295
ENSG00000260629,395,475,398,490
ENSG00000213934,15914,16455,15717,14483
ENSG00000284931,98063,91431,81665,64684
ENSG00000196565,96674,89814,78697,61647
ENSG00000239920,136095,126138,107197,78995
ENSG00000213931,67087,63766,54194,40508
ENSG00000229093,7,14,6,11
ENSG00000183251,1062,950,693,375
ENSG00000167355,2236,2348,2145,1433
ENSG00000223735,4,2,3,0
ENSG00000279012,39,60,30,47
ENSG00000236359,1,0,7,0
ENSG00000176239,4,2,22,0
ENSG00000230087,2,2,4,1
ENSG00000236248,3,0,0,0
ENSG00000184698,5,0,19,0
ENSG00000184321,2,1,6,16
ENSG00000167360,2,0,0,2
ENSG00000248424,7,21,4,12
ENSG00000167359,0,4,0,0
ENSG00000187918,9,12,9,24
ENSG00000230484,1,6,0,14
ENSG00000181609,8,25,10,42
ENSG00000175520,1,2,6,6
ENSG00000175518,16,14,6,7
ENSG00000224295,28,13,23,2
ENSG00000249633,2,1,2,0
ENSG00000181616,4,12,2,4
ENSG00000248553,4,6,0,1
ENSG00000231049,3,16,6,18
ENSG00000233646,2,6,6,0
ENSG00000229534,6,6,17,37
ENSG00000187747,4,7,4,0
ENSG00000121236,817,859,1183,611
ENSG00000258588,491,557,639,311
ENSG00000258659,161,248,141,56
ENSG00000132256,1488,1735,2080,1003
ENSG00000132274,93,105,102,22
ENSG00000232381,2,0,2,18
ENSG00000181109,2,0,2,8
ENSG00000181023,8,8,2,0
ENSG00000181074,6,2,0,6
ENSG00000181017,0,8,6,0
ENSG00000181009,5,0,2,0
ENSG00000181001,4,0,2,0
ENSG00000236965,4,0,0,0
ENSG00000180988,0,2,2,2
ENSG00000205409,0,0,4,0
ENSG00000183269,0,0,0,0
ENSG00000233563,0,6,0,0
ENSG00000180974,3,2,6,0
ENSG00000277932,2,5,6,0
ENSG00000277514,9,13,5,34
ENSG00000184478,0,6,2,0
ENSG00000188691,5,2,5,46
ENSG00000183313,6,0,4,0
ENSG00000254831,0,0,6,0
ENSG00000183389,16,12,12,8
ENSG00000202147,0,0,0,0
ENSG00000180934,12,7,8,12
ENSG00000255481,10,2,0,0
ENSG00000262980,2,0,0,0
ENSG00000234895,0,0,0,0
ENSG00000180919,4,7,4,38
ENSG00000254444,5,2,8,0
ENSG00000180913,0,0,16,12
ENSG00000180909,0,6,24,2
ENSG00000255307,1,5,2,0
ENSG00000175485,2,0,0,0
ENSG00000267940,18,21,26,44
ENSG00000180878,15,8,26,4
ENSG00000051009,2221,2796,2558,1940
ENSG00000132259,4,17,36,9
ENSG00000110148,8,0,33,25
ENSG00000270435,6,4,2,0
ENSG00000170955,2,2,10,0
ENSG00000282556,0,0,0,0
ENSG00000254443,8,1,19,2
ENSG00000166311,1641,1938,2026,1519
ENSG00000166313,326,260,251,171
ENSG00000110169,52,36,40,12
ENSG00000110171,993,1021,1044,704
ENSG00000132254,3021,3255,3154,2717
ENSG00000132286,3931,3709,3879,2431
ENSG00000283977,1206,1027,1160,667
ENSG00000254595,39,56,56,23
ENSG00000179532,1239,1473,1608,920
ENSG00000132275,2477,2537,2529,1988
ENSG00000254400,882,728,1140,516
ENSG00000166333,6006,5979,7148,4421
ENSG00000166337,10431,10700,12688,8533
ENSG00000254641,1722,1785,1983,1133
ENSG00000285338,7272,8038,9728,6104
ENSG00000166340,12592,14981,15089,8941
ENSG00000255680,1179,1090,1454,748
ENSG00000166341,109,140,188,136
ENSG00000255390,8,4,14,8
ENSG00000255410,5,2,1,0
ENSG00000158042,1743,1892,2077,1538
ENSG00000241678,0,5,8,0
ENSG00000254838,49,47,67,46
ENSG00000254781,52,39,61,28
ENSG00000188124,27,19,49,50
ENSG00000279486,17,30,22,64
ENSG00000184933,2,5,6,20
ENSG00000283415,98,150,153,93
ENSG00000254712,0,0,2,2
ENSG00000166363,0,7,8,0
ENSG00000170790,8,24,20,14
ENSG00000170782,2,0,0,0
ENSG00000166368,0,12,8,15
ENSG00000178358,0,6,2,0
ENSG00000149054,521,719,699,340
ENSG00000149050,5,8,12,0
ENSG00000158077,7,27,26,14
ENSG00000170748,4,0,2,0
ENSG00000255179,0,0,0,0
ENSG00000221703,0,1,0,0
ENSG00000170743,26,17,22,23
ENSG00000251364,29,24,14,12
ENSG00000183801,24,5,2,0
ENSG00000166387,137,130,74,38
ENSG00000254864,0,0,0,0
ENSG00000166394,200,186,173,183
ENSG00000183378,3,7,10,0
ENSG00000275612,2,0,0,0
ENSG00000276668,2,0,0,0
ENSG00000271758,0,0,0,6
ENSG00000254707,1,0,0,0
ENSG00000176716,6,0,4,0
ENSG00000227892,0,10,10,6
ENSG00000254951,13,3,4,6
ENSG00000166408,0,0,0,10
ENSG00000241008,6,12,1,16
ENSG00000183303,0,0,0,0
ENSG00000182334,0,0,0,0
ENSG00000170688,0,0,0,0
ENSG00000252769,0,0,0,0
ENSG00000279000,10,0,4,10
ENSG00000170683,12,6,4,0
ENSG00000182261,1,8,15,10
ENSG00000175390,10384,9584,11998,6834
ENSG00000254642,0,0,5,0
ENSG00000255420,8,1,6,14
ENSG00000166402,27,9,12,0
ENSG00000254921,17,16,14,32
ENSG00000248332,2,0,2,0
ENSG00000279391,13,0,2,8
ENSG00000166405,38,46,56,14
ENSG00000246820,20,2,4,2
ENSG00000166407,2,2,9,6
ENSG00000130413,32,22,14,24
ENSG00000252778,0,1,0,0
ENSG00000166436,701,895,861,892
ENSG00000254900,2,0,0,5
ENSG00000166441,40212,35672,43999,32140
ENSG00000200983,50,65,74,50
ENSG00000212607,37,33,31,59
ENSG00000166444,193,246,171,149
ENSG00000254665,33,35,26,41
ENSG00000255159,15,5,15,20
ENSG00000252905,0,0,1,0
ENSG00000202276,0,0,2,2
ENSG00000166452,1834,1772,2393,1432
ENSG00000176029,5,6,29,17
ENSG00000176009,4,2,23,4
ENSG00000223080,3,1,3,1
ENSG00000175348,1578,1890,1666,1261
ENSG00000254860,183,267,254,127
ENSG00000175352,2095,2228,2158,1041
ENSG00000253973,13,9,11,16
ENSG00000175356,17,9,35,45
ENSG00000264984,0,0,0,2
ENSG00000213538,0,2,8,4
ENSG00000184014,4956,5507,5996,3379
ENSG00000255097,0,1,7,3
ENSG00000273725,0,0,3,0
ENSG00000166471,4244,4377,4556,3112
ENSG00000254884,15,23,10,6
ENSG00000205339,15746,16734,17644,8357
ENSG00000201998,1,14,8,5
ENSG00000254397,11,16,14,16
ENSG00000268403,154,112,234,190
ENSG00000166478,1280,1412,1313,729
ENSG00000166483,5694,6033,7178,3756
ENSG00000238387,12,6,13,2
ENSG00000243964,17,21,38,42
ENSG00000255463,5,1,0,8
ENSG00000239470,16,2,3,2
ENSG00000133789,877,1067,1171,591
ENSG00000201564,8,2,0,0
ENSG00000245522,25,6,14,24
ENSG00000246273,275,260,261,235
ENSG00000133812,842,959,694,607
ENSG00000255476,3,17,3,14
ENSG00000252568,0,0,0,0
ENSG00000254765,5,1,9,12
ENSG00000254865,0,7,0,0
ENSG00000254719,6,2,5,1
ENSG00000254554,2,1,5,0
ENSG00000148926,2,10,10,0
ENSG00000133805,1521,1534,2046,1423
ENSG00000221574,0,0,0,0
ENSG00000255823,55,102,102,93
ENSG00000283813,5,12,5,0
ENSG00000110315,2304,2725,2832,1410
ENSG00000177112,19,17,10,10
ENSG00000133800,10,27,12,35
ENSG00000072952,59,29,63,90
ENSG00000206858,0,1,0,0
ENSG00000198730,7195,8270,7253,4590
ENSG00000110321,49375,55782,50676,30586
ENSG00000238622,11,33,10,21
ENSG00000246308,12,23,16,4
ENSG00000236287,2326,2691,2798,2025
ENSG00000247271,212,281,278,180
ENSG00000250041,23,28,60,2
ENSG00000254401,0,4,6,0
ENSG00000254957,2,1,0,0
ENSG00000270897,0,0,1,0
ENSG00000255123,8,7,4,0
ENSG00000255260,0,0,2,0
ENSG00000110328,12,17,13,8
ENSG00000254598,66,96,158,41
ENSG00000255351,39,58,78,17
ENSG00000255462,0,0,0,0
ENSG00000266645,0,0,3,0
ENSG00000280288,20,5,0,2
ENSG00000255309,0,0,2,0
ENSG00000278529,5,4,11,20
ENSG00000170242,6729,7862,7790,4286
ENSG00000255492,0,0,6,0
ENSG00000050165,6,4,4,7
ENSG00000254486,0,3,15,9
ENSG00000254991,6,0,5,14
ENSG00000255400,2,0,2,0
ENSG00000133816,7099,8476,8099,3925
ENSG00000275373,2,0,1,0
ENSG00000254680,959,971,809,707
ENSG00000254983,2,0,0,0
ENSG00000197702,28,6,19,6
ENSG00000254847,0,0,0,0
ENSG00000187079,2670,3321,2921,1564
ENSG00000254688,0,0,3,0
ENSG00000255067,0,1,0,0
ENSG00000252329,0,0,1,0
ENSG00000203258,6,4,4,9
ENSG00000251381,2989,3327,3676,2194
ENSG00000254670,0,0,0,0
ENSG00000189431,0,2,0,7
ENSG00000255558,1,0,0,0
ENSG00000255018,0,4,0,0
ENSG00000133794,153,141,132,37
ENSG00000222162,10,0,0,0
ENSG00000148925,1089,1180,1156,589
ENSG00000254583,0,0,0,16
ENSG00000255401,0,0,5,0
ENSG00000152266,0,3,0,0
ENSG00000228901,9,0,1,4
ENSG00000197601,4902,5596,5320,3061
ENSG00000254791,7,2,2,0
ENSG00000240454,0,0,0,0
ENSG00000200685,0,0,0,0
ENSG00000255075,8,2,6,10
ENSG00000255088,0,0,1,8
ENSG00000255411,0,0,0,0
ENSG00000254927,5,13,0,6
ENSG00000254930,1,1,2,0
ENSG00000201856,0,0,0,0
ENSG00000254438,0,0,0,9
ENSG00000262655,15,12,37,20
ENSG00000212365,0,0,2,0
ENSG00000254418,1,0,0,0
ENSG00000133818,1538,1718,1724,1034
ENSG00000255074,8,5,9,10
ENSG00000129083,11397,12007,10798,5990
ENSG00000251991,0,1,2,10
ENSG00000256206,9747,9905,11015,7120
ENSG00000129084,9982,10251,11453,8063
ENSG00000152270,2070,2644,3163,1953
ENSG00000255040,2,21,8,4
ENSG00000186104,912,839,1307,791
ENSG00000175868,6,6,18,0
ENSG00000253179,3,0,4,0
ENSG00000110680,0,1,0,1
ENSG00000250640,2,0,0,0
ENSG00000188487,5,8,11,38
ENSG00000253072,0,0,0,0
ENSG00000254946,8,0,9,3
ENSG00000254789,0,0,3,0
ENSG00000254695,2,0,0,0
ENSG00000254645,0,0,0,5
ENSG00000254661,3,0,0,0
ENSG00000110693,500,629,813,396
ENSG00000284094,9,16,4,17
ENSG00000254878,0,0,0,0
ENSG00000213785,0,0,0,0
ENSG00000241943,0,0,0,0
ENSG00000110696,9446,9531,10535,6862
ENSG00000166689,75,33,106,47
ENSG00000199883,10,2,4,12
ENSG00000244398,615,770,695,522
ENSG00000184669,0,0,0,2
ENSG00000110700,20441,18451,24379,16851
ENSG00000272034,32,26,26,17
ENSG00000201403,79,76,51,58
ENSG00000011405,3425,4535,3651,1942
ENSG00000201586,2,3,0,3
ENSG00000240808,1,6,5,14
ENSG00000213779,0,2,6,0
ENSG00000070081,3373,3323,4584,3104
ENSG00000197149,12,14,32,17
ENSG00000188211,2911,3844,3996,2283
ENSG00000260196,542,723,754,629
ENSG00000187486,248,273,321,172
ENSG00000006071,57,8,91,38
ENSG00000255035,2,1,9,35
ENSG00000006611,18,9,26,5
ENSG00000188162,6,5,114,37
ENSG00000254586,0,0,0,0
ENSG00000255335,0,0,0,0
ENSG00000129152,1,0,0,0
ENSG00000129159,30,8,46,14
ENSG00000129158,670,718,1170,713
ENSG00000255448,266,218,458,152
ENSG00000129167,43,53,75,58
ENSG00000166788,1323,1404,1542,1030
ENSG00000255254,0,0,1,0
ENSG00000166787,8,4,2,6
ENSG00000179826,8,0,4,0
ENSG00000255470,12,0,2,3
ENSG00000254857,2,0,0,0
ENSG00000179817,2,0,14,2
ENSG00000255138,12,0,2,1
ENSG00000254546,9,0,3,0
ENSG00000189332,2,2,17,2
ENSG00000148965,16,3,16,0
ENSG00000255071,8,1,15,0
ENSG00000134339,4,0,3,10
ENSG00000200336,0,0,0,0
ENSG00000212789,32,53,93,38
ENSG00000173432,0,0,6,0
ENSG00000201695,0,0,0,0
ENSG00000110756,2175,2221,2416,1301
ENSG00000110768,3441,3809,3782,2190
ENSG00000264603,0,0,3,0
ENSG00000134333,27492,26616,32339,20882
ENSG00000256006,11,15,22,57
ENSG00000166796,1,3,20,7
ENSG00000256734,10,0,14,12
ENSG00000166800,30,16,38,11
ENSG00000074319,3187,3284,3662,2061
ENSG00000256464,10,2,15,24
ENSG00000256588,2,5,2,8
ENSG00000256361,2,19,0,0
ENSG00000151116,864,874,1051,529
ENSG00000274589,0,2,0,0
ENSG00000247595,369,439,455,329
ENSG00000256282,30,53,55,84
ENSG00000279837,6,42,17,38
ENSG00000179119,2457,2852,2495,1427
ENSG00000257043,3,10,23,1
ENSG00000151117,204,98,104,84
ENSG00000179057,33,55,64,16
ENSG00000254966,4,7,5,0
ENSG00000110786,2,0,35,14
ENSG00000276789,3,0,0,0
ENSG00000254529,6,0,0,0
ENSG00000255511,0,5,4,8
ENSG00000254541,0,0,0,0
ENSG00000255536,0,0,4,4
ENSG00000170255,0,0,2,0
ENSG00000255244,0,0,3,0
ENSG00000254738,0,0,0,0
ENSG00000254720,0,0,0,0
ENSG00000255424,0,0,10,0
ENSG00000183695,4,3,13,4
ENSG00000177054,823,1022,913,790
ENSG00000129170,2,1,0,0
ENSG00000255308,43,61,72,45
ENSG00000129173,1167,1382,1614,906
ENSG00000254544,8,0,0,11
ENSG00000255160,0,0,1,0
ENSG00000166833,172,143,262,134
ENSG00000255270,0,0,0,0
ENSG00000200687,0,0,0,0
ENSG00000255043,4,0,0,0
ENSG00000254622,6,0,0,0
ENSG00000265210,0,0,0,0
ENSG00000207407,0,0,0,0
ENSG00000270607,0,2,6,0
ENSG00000264309,0,0,0,0
ENSG00000254542,4,2,5,6
ENSG00000254453,49,70,89,22
ENSG00000254894,2,0,2,0
ENSG00000279266,10,8,32,0
ENSG00000109851,3,0,4,16
ENSG00000109854,2791,2547,3300,1804
ENSG00000185238,2818,2781,3374,2184
ENSG00000255291,2,1,4,0
ENSG00000165970,9,1,13,0
ENSG00000165973,11,7,21,33
ENSG00000254906,0,0,2,0
ENSG00000201059,0,0,0,0
ENSG00000254816,0,0,0,0
ENSG00000255167,2,0,0,0
ENSG00000225477,0,6,4,8
ENSG00000252816,0,0,2,2
ENSG00000254820,0,0,0,0
ENSG00000171714,18,30,27,42
ENSG00000255372,10,3,0,16
ENSG00000254768,3,0,1,7
ENSG00000091664,7,3,5,2
ENSG00000254540,0,0,0,2
ENSG00000255323,6,0,0,2
ENSG00000255357,0,0,0,0
ENSG00000183161,1042,988,1111,659
ENSG00000148935,148,116,133,44
ENSG00000222427,0,0,0,0
ENSG00000198168,1718,1902,1861,1388
ENSG00000246225,24,13,5,12
ENSG00000255359,1,0,0,0
ENSG00000255418,2,3,0,4
ENSG00000271491,0,0,0,0
ENSG00000255293,0,0,12,2
ENSG00000275868,0,0,0,0
ENSG00000254564,0,0,0,0
ENSG00000254465,6,0,10,12
ENSG00000240881,0,0,10,0
ENSG00000255193,0,0,0,0
ENSG00000254861,4,4,0,0
ENSG00000252519,0,6,0,0
ENSG00000277803,0,0,0,7
ENSG00000254594,0,1,2,3
ENSG00000207252,0,1,0,5
ENSG00000187398,15,21,35,28
ENSG00000255489,0,0,0,0
ENSG00000255368,0,1,2,0
ENSG00000240298,0,0,0,0
ENSG00000255454,0,0,0,0
ENSG00000254456,13,3,7,5
ENSG00000254754,0,0,0,0
ENSG00000255086,2,0,0,6
ENSG00000255243,0,0,0,0
ENSG00000254819,0,2,0,0
ENSG00000134343,5,7,14,2
ENSG00000255505,0,0,2,0
ENSG00000169550,5,6,14,0
ENSG00000148942,27,39,31,62
ENSG00000176971,2,0,0,0
ENSG00000129151,6,3,3,20
ENSG00000254560,110,98,171,73
ENSG00000109881,1626,1682,2168,2091
ENSG00000205213,2240,2754,2831,1816
ENSG00000254862,21,3,22,11
ENSG00000242527,1,1,1,0
ENSG00000148943,3661,4271,3531,2417
ENSG00000245573,78,63,47,23
ENSG00000278483,3,0,0,0
ENSG00000212289,2,0,2,0
ENSG00000240036,13,30,54,41
ENSG00000254934,7,1,3,0
ENSG00000176697,23,16,4,10
ENSG00000255496,0,0,0,0
ENSG00000177447,0,8,6,8
ENSG00000224411,155,373,276,207
ENSG00000255094,2,1,0,0
ENSG00000121621,1682,1805,2244,1016
ENSG00000207874,1,0,0,0
ENSG00000169519,1221,1213,1093,679
ENSG00000271332,0,0,0,0
ENSG00000222385,0,0,0,0
ENSG00000238149,0,0,0,0
ENSG00000273912,0,4,0,0
ENSG00000254606,0,4,0,2
ENSG00000248990,2,0,0,0
ENSG00000249867,0,0,4,15
ENSG00000272882,0,0,0,0
ENSG00000254526,4,4,1,2
ENSG00000255450,0,0,8,0
ENSG00000254530,0,0,0,0
ENSG00000255281,3,15,0,30
ENSG00000255227,1,1,0,0
ENSG00000255029,1,0,0,0
ENSG00000255117,7,2,0,0
ENSG00000255047,4,6,4,14
ENSG00000254734,2,4,0,0
ENSG00000243505,0,1,0,6
ENSG00000240554,0,0,4,0
ENSG00000261340,0,0,4,0
ENSG00000182255,4,2,8,10
ENSG00000254532,0,0,0,0
ENSG00000255288,0,0,5,0
ENSG00000131808,0,3,2,0
ENSG00000152219,1059,1227,1018,649
ENSG00000242353,0,0,0,0
ENSG00000066382,16,12,25,7
ENSG00000255480,0,0,0,0
ENSG00000254489,3,3,0,0
ENSG00000170959,28,24,36,5
ENSG00000255370,4,5,1,3
ENSG00000255525,0,1,7,0
ENSG00000170946,949,875,933,620
ENSG00000148950,890,1049,958,702
ENSG00000109911,1453,1496,1806,1228
ENSG00000228061,4,2,4,19
ENSG00000007372,439,417,644,435
ENSG00000281880,16,9,10,0
ENSG00000285283,144,213,322,224
ENSG00000254584,6,4,1,9
ENSG00000254836,1,0,0,0
ENSG00000254627,3,0,0,0
ENSG00000212551,0,0,0,0
ENSG00000255490,4,0,0,0
ENSG00000049449,341,378,653,426
ENSG00000255252,48,59,99,75
ENSG00000227160,6,9,11,3
ENSG00000255375,4,4,12,2
ENSG00000184937,1784,2079,2927,1654
ENSG00000183242,520,594,759,554
ENSG00000278822,20,55,60,44
ENSG00000273677,10,19,23,16
ENSG00000278045,4,26,25,17
ENSG00000276530,57,34,55,33
ENSG00000273908,56,55,36,58
ENSG00000277119,17,18,12,12
ENSG00000149100,13456,13246,14079,9629
ENSG00000270903,8,10,4,3
ENSG00000186714,1258,1222,1033,889
ENSG00000244535,0,3,1,0
ENSG00000135378,8,14,28,18
ENSG00000060749,5066,6151,5462,3141
ENSG00000200615,1,1,0,0
ENSG00000121690,336,424,368,263
ENSG00000176148,1091,1210,1274,878
ENSG00000213713,205,207,175,156
ENSG00000280798,431,560,601,492
ENSG00000176102,2682,2716,3325,2233
ENSG00000247151,44,32,58,30
ENSG00000206808,0,0,6,0
ENSG00000241950,5,9,8,8
ENSG00000200485,0,0,0,0
ENSG00000241255,30,20,48,40
ENSG00000110422,2432,2961,2927,1336
ENSG00000110427,22,6,44,16
ENSG00000254537,8,0,7,16
ENSG00000255207,0,0,8,0
ENSG00000255202,2,5,0,6
ENSG00000284969,3435,3352,3859,2710
ENSG00000205177,3,7,7,1
ENSG00000085063,9056,9488,10503,7079
ENSG00000110429,2054,2175,2051,1466
ENSG00000254508,2,0,0,0
ENSG00000255272,1,0,0,0
ENSG00000255161,4,8,10,28
ENSG00000255169,0,0,8,0
ENSG00000254619,0,0,0,0
ENSG00000255133,1,1,1,0
ENSG00000135363,2001,1810,2651,1627
ENSG00000184566,4,3,0,0
ENSG00000135387,22849,25082,24469,12516
ENSG00000135372,7308,8247,8766,5872
ENSG00000166016,97,150,90,63
ENSG00000201867,0,2,0,12
ENSG00000254708,0,6,10,2
ENSG00000220204,0,0,0,5
ENSG00000216708,0,2,0,0
ENSG00000121691,5340,6174,6798,3802
ENSG00000135374,17,12,6,34
ENSG00000255271,3,0,0,0
ENSG00000255427,10,8,0,0
ENSG00000135373,22,10,3,8
ENSG00000271369,14,10,4,0
ENSG00000270491,0,0,0,0
ENSG00000149089,2555,2358,3093,1928
ENSG00000110435,2999,2975,3147,1883
ENSG00000251862,0,0,3,0
ENSG00000255521,7,1,0,0
ENSG00000026508,163,150,92,183
ENSG00000255443,6,10,2,4
ENSG00000251194,13,2,8,0
ENSG00000110436,35,25,34,77
ENSG00000255004,0,0,0,0
ENSG00000215380,0,2,0,0
ENSG00000255542,0,0,1,0
ENSG00000149090,4,4,10,1
ENSG00000254669,0,1,0,0
ENSG00000179431,104,56,76,44
ENSG00000254686,0,0,2,0
ENSG00000166326,12575,13785,13336,7494
ENSG00000186082,6,6,0,28
ENSG00000254919,0,2,3,6
ENSG00000179241,227,403,291,249
ENSG00000254672,2,0,4,0
ENSG00000255256,2,0,0,3
ENSG00000241228,0,0,0,0
ENSG00000263389,0,0,0,0
ENSG00000280321,10,9,0,0
ENSG00000110442,996,1130,1138,740
ENSG00000135362,7,22,41,3
ENSG00000254566,2,0,6,2
ENSG00000255186,0,0,0,4
ENSG00000255060,0,0,0,0
ENSG00000175104,1175,1224,1180,602
ENSG00000280331,12,2,8,0
ENSG00000166349,539,593,668,234
ENSG00000175097,139,118,180,49
ENSG00000166352,605,556,519,256
ENSG00000254498,4,16,4,19
ENSG00000251838,0,0,0,0
ENSG00000242834,0,0,0,0
ENSG00000254516,0,0,0,0
ENSG00000279004,0,0,0,0
ENSG00000254784,4,2,1,3
ENSG00000255477,1,0,0,0
ENSG00000255175,2,2,0,0
ENSG00000254562,1,0,1,0
ENSG00000240975,0,0,4,20
ENSG00000201591,0,0,0,0
ENSG00000270588,0,0,0,0
ENSG00000255347,0,2,0,0
ENSG00000279675,2,0,2,0
ENSG00000148948,7,10,13,0
ENSG00000206806,1,6,2,0
ENSG00000254579,2,8,10,0
ENSG00000252922,0,0,0,0
ENSG00000255132,0,0,0,0
ENSG00000255388,5,1,1,6
ENSG00000242729,0,0,0,0
ENSG00000255563,1,1,2,3
ENSG00000255171,2,3,3,2
ENSG00000254668,0,0,0,0
ENSG00000255279,7,0,0,0
ENSG00000254822,2,5,4,0
ENSG00000255300,0,2,2,0
ENSG00000255109,0,2,4,9
ENSG00000254914,4,1,0,0
ENSG00000271028,2,0,0,0
ENSG00000254725,0,0,0,0
ENSG00000251557,6,0,24,4
ENSG00000166181,9282,9622,9881,5518
ENSG00000254907,1136,1155,1210,481
ENSG00000252652,1,4,1,0
ENSG00000052841,3946,4590,5354,3368
ENSG00000255340,70,96,143,54
ENSG00000254577,14,23,11,19
ENSG00000252355,2,1,8,0
ENSG00000254463,3,15,8,20
ENSG00000213697,0,0,0,0
ENSG00000283217,2,6,2,0
ENSG00000211568,0,0,0,0
ENSG00000235661,0,1,14,0
ENSG00000283341,574,549,795,471
ENSG00000199077,0,0,0,0
ENSG00000149084,1105,1228,1508,914
ENSG00000243721,5,2,13,6
ENSG00000283393,5,2,13,6
ENSG00000254512,10,4,10,4
ENSG00000283483,10,4,10,4
ENSG00000246250,111,95,149,71
ENSG00000283375,152,243,206,223
ENSG00000166199,871,776,875,684
ENSG00000213693,57,44,52,60
ENSG00000244926,20,5,13,0
ENSG00000254409,102,71,90,103
ENSG00000187479,124,154,148,184
ENSG00000244953,8,15,10,14
ENSG00000205126,14,2,5,34
ENSG00000110455,1251,1472,1650,1077
ENSG00000255165,2,7,4,1
ENSG00000151348,4725,5090,5538,3868
ENSG00000052850,155,212,208,191
ENSG00000255451,0,0,9,0
ENSG00000255106,14,1,1,20
ENSG00000085117,739,811,1189,822
ENSG00000254693,153,155,171,128
ENSG00000255092,1,0,2,11
ENSG00000244267,0,0,2,0
ENSG00000275725,0,1,0,0
ENSG00000255079,0,0,0,0
ENSG00000255032,2,0,0,0
ENSG00000157570,37,12,22,26
ENSG00000175274,146,262,209,148
ENSG00000254654,5,1,8,0
ENSG00000019485,481,529,546,311
ENSG00000254664,0,0,1,0
ENSG00000019505,30,12,35,11
ENSG00000254497,2,0,0,0
ENSG00000254427,21,2,8,28
ENSG00000255267,4,4,10,8
ENSG00000255041,1,0,0,0
ENSG00000254651,0,0,0,0
ENSG00000254746,1,1,4,4
ENSG00000255519,0,0,0,0
ENSG00000254514,1,0,0,0
ENSG00000175264,3,2,8,4
ENSG00000255091,1,0,1,0
ENSG00000276639,0,0,0,0
ENSG00000254519,8,2,2,6
ENSG00000255426,0,0,1,0
ENSG00000255226,2,1,6,0
ENSG00000205106,0,5,4,0
ENSG00000181830,1700,1611,1684,1452
ENSG00000255447,5,3,4,8
ENSG00000121671,1710,2133,1884,1531
ENSG00000121653,1151,1153,1213,645
ENSG00000255498,208,152,200,120
ENSG00000234776,30,24,27,46
ENSG00000121680,1260,1129,1454,1089
ENSG00000165905,325,343,570,476
ENSG00000135365,3058,3437,3801,2352
ENSG00000254653,5,12,11,0
ENSG00000255314,14,25,22,12
ENSG00000254871,0,0,2,0
ENSG00000255269,0,1,13,7
ENSG00000254639,31,33,62,21
ENSG00000255007,0,0,3,12
ENSG00000157613,1067,1071,2034,1224
ENSG00000149091,8642,9636,11391,9100
ENSG00000264102,0,10,1,18
ENSG00000110492,9300,8914,13950,9653
ENSG00000180720,51,40,41,20
ENSG00000110497,3734,3489,4228,2449
ENSG00000244313,325,664,937,681
ENSG00000265014,0,0,0,0
ENSG00000283497,0,0,0,0
ENSG00000180423,1033,1073,1224,602
ENSG00000175224,4981,5240,5482,3213
ENSG00000175220,3100,3483,4035,2509
ENSG00000175213,1233,1049,1255,1011
ENSG00000180210,2,0,105,32
ENSG00000175216,20740,22548,26360,11768
ENSG00000263540,4,1,5,0
ENSG00000252427,4,1,8,12
ENSG00000212135,5,2,7,9
ENSG00000247675,20,48,34,14
ENSG00000134569,329,352,372,247
ENSG00000149179,1202,1332,1628,1016
ENSG00000271350,2,0,8,0
ENSG00000255520,0,2,0,0
ENSG00000149182,7827,8123,10551,7209
ENSG00000270060,123,145,215,116
ENSG00000165912,756,821,1185,719
ENSG00000275208,0,2,0,0
ENSG00000243802,9,8,17,20
ENSG00000134574,662,780,1109,641
ENSG00000256897,41,17,40,13
ENSG00000134575,1909,2016,2894,1926
ENSG00000025434,716,814,1407,868
ENSG00000110514,7224,8031,8979,4992
ENSG00000256746,8,1,8,7
ENSG00000283338,0,0,5,0
ENSG00000134571,15,4,56,45
ENSG00000066336,1654,1691,2826,1519
ENSG00000255197,9,1,13,0
ENSG00000264583,0,0,0,0
ENSG00000165915,2097,2556,2461,1630
ENSG00000165916,10423,10356,12638,9310
ENSG00000165917,10,1,56,29
ENSG00000149187,11488,13704,13443,8483
ENSG00000270072,7,0,4,0
ENSG00000265559,3,4,20,8
ENSG00000213619,7050,6393,7571,5777
ENSG00000110536,3520,3547,4379,3234
ENSG00000123444,1267,1437,1318,1035
ENSG00000200376,4,1,22,0
ENSG00000231880,179,166,122,145
ENSG00000196666,1,2,8,8
ENSG00000172247,12,0,0,0
ENSG00000109919,7426,6953,7511,5188
ENSG00000165923,99,83,134,98
ENSG00000109920,4969,5546,5761,4611
ENSG00000200090,27,47,32,83
ENSG00000030066,7495,8535,9532,4670
ENSG00000271543,0,0,0,0
ENSG00000252941,3,0,0,0
ENSG00000252874,4,3,6,0
ENSG00000271557,2,1,11,2
ENSG00000254780,0,3,8,11
ENSG00000149177,1969,2094,2439,1533
ENSG00000254879,0,0,0,0
ENSG00000263693,0,0,0,0
